Date,Open,Adj Close,Predicted,Difference,Decision
2020-06-08,3250.0,2708.72998,2718.7739803475883,531.2260196524117,Sell
2020-06-09,3250.0,2633.254395,2644.717688621388,605.2823113786121,Sell
2020-06-10,3150.0,2608.095947,2620.032336868679,529.9676631313209,Sell
2020-06-11,3120.0,2582.9375,2595.3469860971663,524.6530139028337,Sell
2020-06-12,3080.0,2541.006348,2554.204335464811,525.7956645351892,Sell
2020-06-15,3060.0,2591.32373,2603.5755158311595,456.42448416884054,Sell
2020-06-16,3150.0,2683.571533,2694.0886295760747,455.9113704239253,Sell
2020-06-17,3210.0,2691.95752,2702.316920879602,507.6830791203979,Sell
2020-06-18,3210.0,2750.660645,2759.9161531378168,450.08384686218324,Sell
2020-06-19,3300.0,2750.660645,2759.9161531378168,540.0838468621832,Sell
2020-06-22,3290.0,2683.571533,2694.0886295760747,595.9113704239253,Sell
2020-06-23,3200.0,2624.868164,2636.4891579061996,563.5108420938004,Sell
2020-06-24,3150.0,2666.798828,2677.631329715233,472.3686702847672,Sell
2020-06-25,3160.0,2650.026855,2661.1747480893737,498.8252519106263,Sell
2020-06-26,3190.0,2675.185059,2685.8598604304207,504.14013956957933,Sell
2020-06-29,3200.0,2666.798828,2677.631329715233,522.3686702847672,Sell
2020-06-30,3090.0,2688.010742,2698.4443607272487,391.55563927275125,Sell
2020-07-01,3070.0,2679.19751,2689.796858623851,380.2031413761488,Sell
2020-07-02,3040.0,2767.328857,2776.270924954771,263.7290750452289,Sell
2020-07-03,3150.0,2749.702637,2758.9761601596365,391.0238398403635,Sell
2020-07-06,3130.0,2688.010742,2698.4443607272487,431.55563927275125,Sell
2020-07-07,3060.0,2749.702637,2758.9761601596365,301.0238398403635,Sell
2020-07-08,3130.0,2776.14209,2784.9184280393642,345.08157196063576,Sell
2020-07-09,3170.0,2740.889648,2750.3288964867043,419.67110351329575,Sell
2020-07-10,3110.0,2740.889648,2750.3288964867043,359.67110351329575,Sell
2020-07-13,3120.0,2723.263184,2733.0338922799087,386.96610772009126,Sell
2020-07-14,3100.0,2714.450195,2724.3866286069765,375.6133713930235,Sell
2020-07-15,3120.0,2723.263184,2733.0338922799087,386.96610772009126,Sell
2020-07-16,3090.0,2732.076416,2741.6813943833067,348.3186056166933,Sell
2020-07-17,3100.0,2696.823975,2707.091863811842,392.9081361881581,Sell
2020-07-20,3080.0,2696.823975,2707.091863811842,372.9081361881581,Sell
2020-07-21,3050.0,2696.823975,2707.091863811842,342.9081361881581,Sell
2020-07-22,3070.0,2705.636963,2715.739126503579,354.260873496421,Sell
2020-07-23,3070.0,2705.636963,2715.739126503579,354.260873496421,Sell
2020-07-24,3080.0,2661.571289,2672.502092847521,407.497907152479,Sell
2020-07-27,3020.0,2679.19751,2689.796858623851,330.2031413761488,Sell
2020-07-28,3050.0,2661.571289,2672.502092847521,377.497907152479,Sell
2020-07-29,3030.0,2643.944824,2655.2070876595303,374.7929123404697,Sell
2020-07-30,3040.0,2688.010742,2698.4443607272487,341.55563927275125,Sell
2020-08-03,3060.0,2573.439941,2586.028025535406,473.97197446459404,Sell
2020-08-04,2970.0,2599.87915,2611.970054003473,358.0299459965272,Sell
2020-08-05,2960.0,2661.571289,2672.502092847521,287.497907152479,Sell
2020-08-06,3050.0,2661.571289,2672.502092847521,377.497907152479,Sell
2020-08-07,3020.0,2626.318604,2637.9123228643957,382.0876771356043,Sell
2020-08-10,3000.0,2617.505615,2629.2650591914635,370.7349408085365,Sell
2020-08-11,2980.0,2582.252686,2594.675049796677,385.32495020332317,Sell
2020-08-12,2930.0,2599.87915,2611.970054003473,318.0299459965272,Sell
2020-08-13,2950.0,2652.758057,2663.8545907441235,286.14540925587653,Sell
2020-08-14,3020.0,2670.384277,2681.149355539258,338.85064446074193,Sell
2020-08-18,3030.0,2688.010742,2698.4443607272487,331.55563927275125,Sell
2020-08-19,3050.0,2643.944824,2655.2070876595303,394.7929123404697,Sell
2020-08-24,3010.0,2643.944824,2655.2070876595303,354.7929123404697,Sell
2020-08-25,3010.0,2626.318604,2637.9123228643957,372.0876771356043,Sell
2020-08-26,2980.0,2661.571289,2672.502092847521,307.497907152479,Sell
2020-08-27,3020.0,2635.131592,2646.5595855561323,373.44041444386767,Sell
2020-08-28,2990.0,2608.692383,2620.617557088066,369.38244291193405,Sell
2020-08-31,2960.0,2520.560791,2534.143250364289,425.8567496357109,Sell
2020-09-01,2900.0,2555.813477,2568.7330213286104,331.26697867138955,Sell
2020-09-02,2900.0,2599.87915,2611.970054003473,288.0299459965272,Sell
2020-09-03,2950.0,2555.813477,2568.7330213286104,381.26697867138955,Sell
2020-09-04,2850.0,2520.560791,2534.143250364289,315.8567496357109,Sell
2020-09-07,2870.0,2555.813477,2568.7330213286104,301.26697867138955,Sell
2020-09-08,2890.0,2520.560791,2534.143250364289,355.8567496357109,Sell
2020-09-09,2850.0,2467.681885,2482.2587146048336,367.7412853951664,Sell
2020-09-10,2800.0,2379.550293,2395.784407881057,404.2155921189428,Sell
2020-09-11,2670.0,2476.495117,2490.9062167082316,179.09378329176843,Sell
2020-09-14,2830.0,2547.000244,2560.085518244017,269.91448175598316,Sell
2020-09-15,2890.0,2494.121094,2508.2007430729004,381.7992569270996,Sell
2020-09-16,2810.0,2458.868652,2473.6112115202404,336.38878847975957,Sell
2020-09-17,2810.0,2485.30835,2499.5537197928247,310.4462802071753,Sell
2020-09-18,2850.0,2547.000244,2560.085518244017,289.91448175598316,Sell
2020-09-21,2890.0,2476.495117,2490.9062167082316,399.09378329176843,Sell
2020-09-22,2790.0,2450.055664,2464.963948828504,325.0360511714962,Sell
2020-09-23,2770.0,2467.681885,2482.2587146048336,287.7412853951664,Sell
2020-09-24,2750.0,2405.98999,2421.7269151724463,328.2730848275537,Sell
2020-09-25,2720.0,2370.737061,2387.136905777659,332.8630942223408,Sell
2020-09-28,2710.0,2344.297852,2361.194877309593,348.8051226904072,Sell
2020-09-29,2690.0,2317.858398,2335.2526084486694,354.74739155133057,Sell
2020-09-30,2630.0,2256.16626,2274.7205705858164,355.2794294141836,Sell
2020-10-01,2600.0,2423.616211,2439.021680948776,160.97831905122393,Sell
2020-10-02,2750.0,2361.924072,2378.489642104727,371.51035789527305,Sell
2020-10-05,2690.0,2335.484619,2352.5473742249997,337.45262577500034,Sell
2020-10-06,2680.0,2335.484619,2352.5473742249997,327.45262577500034,Sell
2020-10-07,2650.0,2344.297852,2361.194877309593,288.8051226904072,Sell
2020-10-08,2670.0,2379.550293,2395.784407881057,274.2155921189428,Sell
2020-10-09,2710.0,2405.98999,2421.7269151724463,288.2730848275537,Sell
2020-10-12,2750.0,2405.98999,2421.7269151724463,328.2730848275537,Sell
2020-10-13,2730.0,2405.98999,2421.7269151724463,308.2730848275537,Sell
2020-10-14,2730.0,2476.495117,2490.9062167082316,239.09378329176843,Sell
2020-10-15,2800.0,2450.055664,2464.963948828504,335.0360511714962,Sell
2020-10-16,2780.0,2423.616211,2439.021680948776,340.97831905122393,Sell
2020-10-19,2800.0,2388.363525,2404.431909984455,395.56809001554484,Sell
2020-10-20,2710.0,2353.111084,2369.842379412991,340.1576205870092,Sell
2020-10-21,2680.0,2361.924072,2378.489642104727,301.51035789527305,Sell
2020-10-22,2670.0,2379.550293,2395.784407881057,274.2155921189428,Sell
2020-10-23,2710.0,2317.858398,2335.2526084486694,374.74739155133057,Sell
2020-10-26,2630.0,2335.484619,2352.5473742249997,277.45262577500034,Sell
2020-10-27,2640.0,2309.04541,2326.6053457569333,313.3946542430667,Sell
2020-11-02,2590.0,2256.16626,2274.7205705858164,315.2794294141836,Sell
2020-11-03,2570.0,2273.792725,2292.015575773807,277.9844242261929,Sell
2020-11-04,2600.0,2273.792725,2292.015575773807,307.9844242261929,Sell
2020-11-05,2630.0,2441.242676,2456.3166861367667,173.68331386323325,Sell
2020-11-06,2800.0,2494.121094,2508.2007430729004,291.7992569270996,Sell
2020-11-09,2860.0,2538.187012,2551.438016140619,308.56198385938114,Sell
2020-11-10,2950.0,2520.560791,2534.143250364289,415.8567496357109,Sell
2020-11-11,2900.0,2714.450195,2724.3866286069765,175.6133713930235,Sell
2020-11-12,3080.0,2679.19751,2689.796858623851,390.2031413761488,Sell
2020-11-13,3010.0,2635.131592,2646.5595855561323,363.44041444386767,Sell
2020-11-16,3040.0,2705.636963,2715.739126503579,324.260873496421,Sell
2020-11-17,3100.0,2837.834229,2845.450466883413,254.5495331165871,Sell
2020-11-18,3200.0,2802.581543,2810.860695919092,389.139304080908,Sell
2020-11-19,3150.0,2793.768311,2802.213193815694,347.786806184306,Sell
2020-11-20,3190.0,2837.834229,2845.450466883413,344.5495331165871,Sell
2020-11-23,3230.0,2925.965576,2931.924533214333,298.0754667856668,Sell
2020-11-24,3350.0,2952.405273,2957.867040505722,392.1329594942781,Sell
2020-11-25,3370.0,2890.713135,2897.3350026428684,472.6649973571316,Sell
2020-11-26,3280.0,3058.162842,3061.635873594167,218.36412640583285,Sell
2020-11-27,3480.0,3049.349609,3052.988370509574,427.011629490426,Sell
2020-11-30,3460.0,2846.647461,2854.097968986811,605.9020310131891,Sell
2020-12-01,3230.0,2855.460449,2862.7452316785475,367.2547683214525,Sell
2020-12-02,3270.0,2934.778809,2940.572036298926,329.4279637010741,Sell
2020-12-03,3330.0,2908.339355,2914.629767438003,415.370232561997,Sell
2020-12-04,3270.0,2864.273682,2871.3927347631407,398.60726523685935,Sell
2020-12-07,3280.0,2934.778809,2940.572036298926,339.4279637010741,Sell
2020-12-08,3350.0,2908.339355,2914.629767438003,435.370232561997,Sell
2020-12-10,3270.0,2873.086914,2880.0402368665386,389.95976313346137,Sell
2020-12-11,3270.0,2890.713135,2897.3350026428684,372.6649973571316,Sell
2020-12-14,3300.0,2925.965576,2931.924533214333,368.0754667856668,Sell
2020-12-15,3320.0,3040.536621,3044.3411078178374,275.6588921821626,Sell
2020-12-16,3500.0,3181.546875,3182.699710889408,317.3002891105921,Sell
2020-12-17,3610.0,3119.855225,3122.1681518498767,487.8318481501233,Sell
2020-12-18,3500.0,3093.415527,3096.225643577293,403.7743564227071,Sell
2020-12-21,3530.0,3102.22876,3104.873146661886,425.12685333811396,Sell
2020-12-22,3500.0,2961.218262,2966.5143041786537,533.4856958213463,Sell
2020-12-23,3350.0,2925.965576,2931.924533214333,418.0754667856668,Sell
2020-12-28,3370.0,3022.9104,3027.0463420415076,342.9536579584924,Sell
2020-12-29,3500.0,3014.097168,3018.398839938109,481.6011600618908,Sell
2020-12-30,3420.0,2917.152588,2923.277270522596,496.72272947740385,Sell
2021-01-04,3320.0,3075.789063,3078.9306393704974,241.06936062950263,Sell
2021-01-05,3480.0,3058.162842,3061.635873594167,418.36412640583285,Sell
2021-01-06,3470.0,2970.031494,2975.1618062820517,494.83819371794834,Sell
2021-01-07,3390.0,2987.657715,2992.4565720583814,397.5434279416186,Sell
2021-01-08,3450.0,3146.294434,3148.1101803179436,301.88981968205644,Sell
2021-01-11,3590.0,3172.733887,3174.0524481976713,415.9475518023287,Sell
2021-01-12,3600.0,3093.415527,3096.225643577293,503.7743564227071,Sell
2021-01-13,3550.0,3066.976074,3070.283375697565,479.71662430243487,Sell
2021-01-14,3480.0,3084.602539,3087.578380885556,392.4216191144442,Sell
2021-01-15,3510.0,3066.976074,3070.283375697565,439.71662430243487,Sell
2021-01-18,3480.0,3040.536621,3044.3411078178374,435.6588921821626,Sell
2021-01-19,3470.0,3005.283936,3009.751337834711,460.2486621652888,Sell
2021-01-20,3420.0,3058.162842,3061.635873594167,358.36412640583285,Sell
2021-01-21,3500.0,3066.976074,3070.283375697565,429.71662430243487,Sell
2021-01-22,3420.0,2987.657715,2992.4565720583814,427.5434279416186,Sell
2021-01-25,3370.0,2970.031494,2975.1618062820517,394.83819371794834,Sell
2021-01-26,3360.0,2873.086914,2880.0402368665386,479.95976313346137,Sell
2021-01-27,3340.0,2978.844727,2983.8093093666453,356.19069063335473,Sell
2021-01-28,3280.0,2855.460449,2862.7452316785475,417.2547683214525,Sell
2021-01-29,3290.0,2740.889648,2750.3288964867043,539.6711035132957,Sell
2021-02-01,3130.0,2846.647461,2854.097968986811,275.9020310131891,Sell
2021-02-02,3300.0,2881.899902,2888.6874995582752,411.31250044172475,Sell
2021-02-03,3250.0,2855.460449,2862.7452316785475,387.2547683214525,Sell
2021-02-04,3270.0,2899.526123,2905.9822653346055,364.0177346653945,Sell
2021-02-05,3320.0,2899.526123,2905.9822653346055,414.0177346653945,Sell
2021-02-08,3300.0,2890.713135,2897.3350026428684,402.6649973571316,Sell
2021-02-09,3250.0,2820.208008,2828.155701107083,421.84429889291687,Sell
2021-02-10,3180.0,2811.394775,2819.50819802249,360.49180197751,Sell
2021-02-11,3220.0,2811.394775,2819.50819802249,400.49180197751,Sell
2021-02-15,3200.0,2837.834229,2845.450466883413,354.5495331165871,Sell
2021-02-16,3200.0,2829.02124,2836.803203210481,363.1967967895189,Sell
2021-02-17,3220.0,2776.14209,2784.9184280393642,435.08157196063576,Sell
2021-02-18,3190.0,2802.581543,2810.860695919092,379.139304080908,Sell
2021-02-19,3180.0,2829.02124,2836.803203210481,343.1967967895189,Sell
2021-02-22,3210.0,2793.768311,2802.213193815694,407.786806184306,Sell
2021-02-23,3200.0,3058.162842,3061.635873594167,138.36412640583285,Sell
2021-02-24,3490.0,3066.976074,3070.283375697565,419.71662430243487,Sell
2021-02-25,3510.0,3075.789063,3078.9306393704974,431.0693606295026,Sell
2021-02-26,3450.0,3075.789063,3078.9306393704974,371.0693606295026,Sell
2021-03-01,3490.0,3075.789063,3078.9306393704974,411.0693606295026,Sell
2021-03-02,3490.0,3049.349609,3052.988370509574,437.011629490426,Sell
2021-03-03,3480.0,3031.723389,3035.6936057144394,444.3063942855606,Sell
2021-03-04,3420.0,2961.218262,2966.5143041786537,453.4856958213463,Sell
2021-03-05,3340.0,2925.965576,2931.924533214333,408.0754667856668,Sell
2021-03-08,3360.0,2943.591797,2949.219298990663,410.780701009337,Sell
2021-03-09,3370.0,2899.526123,2905.9822653346055,464.0177346653945,Sell
2021-03-10,3340.0,2996.470947,3001.1040741617794,338.8959258382206,Sell
2021-03-12,3440.0,3040.536621,3044.3411078178374,395.6588921821626,Sell
2021-03-15,3440.0,2978.844727,2983.8093093666453,456.19069063335473,Sell
2021-03-16,3400.0,2961.218262,2966.5143041786537,433.4856958213463,Sell
2021-03-17,3410.0,2987.657715,2992.4565720583814,417.5434279416186,Sell
2021-03-18,3450.0,3040.536621,3044.3411078178374,405.6588921821626,Sell
2021-03-19,3410.0,3031.723389,3035.6936057144394,374.3063942855606,Sell
2021-03-22,3440.0,2978.844727,2983.8093093666453,456.19069063335473,Sell
2021-03-23,3390.0,2961.218262,2966.5143041786537,423.4856958213463,Sell
2021-03-24,3320.0,2970.031494,2975.1618062820517,344.83819371794834,Sell
2021-03-25,3400.0,3005.283936,3009.751337834711,390.2486621652888,Sell
2021-03-26,3410.0,3075.789063,3078.9306393704974,331.0693606295026,Sell
2021-03-29,3470.0,3005.283936,3009.751337834711,460.2486621652888,Sell
2021-03-30,3420.0,2978.844727,2983.8093093666453,436.19069063335473,Sell
2021-03-31,3380.0,3014.097168,3018.398839938109,361.6011600618908,Sell
2021-04-01,3390.0,2987.657715,2992.4565720583814,397.5434279416186,Sell
2021-04-05,3430.0,2978.844727,2983.8093093666453,446.19069063335473,Sell
2021-04-06,3400.0,2970.031494,2975.1618062820517,424.83819371794834,Sell
2021-04-07,3410.0,2996.470947,3001.1040741617794,408.8959258382206,Sell
2021-04-08,3380.0,2987.657715,2992.4565720583814,387.5434279416186,Sell
2021-04-09,3390.0,2961.218262,2966.5143041786537,423.4856958213463,Sell
2021-04-12,3340.0,2917.152588,2923.277270522596,416.72272947740385,Sell
2021-04-13,3340.0,2934.778809,2940.572036298926,399.4279637010741,Sell
2021-04-14,3360.0,2943.591797,2949.219298990663,410.780701009337,Sell
2021-04-15,3340.0,2961.218262,2966.5143041786537,373.4856958213463,Sell
2021-04-16,3370.0,2961.218262,2966.5143041786537,403.4856958213463,Sell
2021-04-19,3330.0,2943.591797,2949.219298990663,380.780701009337,Sell
2021-04-20,3330.0,2925.965576,2931.924533214333,398.0754667856668,Sell
2021-04-21,3290.0,2890.713135,2897.3350026428684,392.6649973571316,Sell
2021-04-22,3290.0,2934.778809,2940.572036298926,349.4279637010741,Sell
2021-04-23,3330.0,2917.152588,2923.277270522596,406.72272947740385,Sell
2021-04-26,3280.0,2864.273682,2871.3927347631407,408.60726523685935,Sell
2021-04-27,3240.0,2784.955322,2793.5659301427618,446.4340698572382,Sell
2021-04-28,3160.0,2767.328857,2776.270924954771,383.7290750452289,Sell
2021-04-29,3150.0,2820.208008,2828.155701107083,321.84429889291687,Sell
2021-04-30,3220.0,2820.208008,2828.155701107083,391.84429889291687,Sell
2021-05-03,3200.0,2793.768311,2802.213193815694,397.786806184306,Sell
2021-05-04,3180.0,2829.02124,2836.803203210481,343.1967967895189,Sell
2021-05-05,3210.0,2820.208008,2828.155701107083,381.84429889291687,Sell
2021-05-06,3200.0,2811.394775,2819.50819802249,380.49180197751,Sell
2021-05-07,3200.0,2811.394775,2819.50819802249,380.49180197751,Sell
2021-05-10,3190.0,2793.768311,2802.213193815694,387.786806184306,Sell
2021-05-11,3170.0,2802.581543,2810.860695919092,359.139304080908,Sell
2021-05-17,3190.0,2811.394775,2819.50819802249,370.49180197751,Sell
2021-05-18,3190.0,2802.581543,2810.860695919092,379.139304080908,Sell
2021-05-19,3150.0,2784.955322,2793.5659301427618,356.4340698572382,Sell
2021-05-20,3190.0,2917.152588,2923.277270522596,266.72272947740385,Sell
2021-05-21,3340.0,2881.899902,2888.6874995582752,451.31250044172475,Sell
2021-05-24,3290.0,2873.086914,2880.0402368665386,409.95976313346137,Sell
2021-05-25,3290.0,2908.339355,2914.629767438003,375.370232561997,Sell
2021-05-27,3350.0,2978.844727,2983.8093093666453,366.19069063335473,Sell
2021-05-28,3380.0,2881.899902,2888.6874995582752,491.31250044172475,Sell
2021-05-31,3300.0,3031.723389,3035.6936057144394,264.3063942855606,Sell
2021-06-02,3490.0,3040.536621,3044.3411078178374,445.6588921821626,Sell
2021-06-03,3420.0,3075.789063,3078.9306393704974,341.0693606295026,Sell
2021-06-04,3490.0,3084.602539,3087.578380885556,402.4216191144442,Sell
2021-06-07,3540.0,3128.668213,3130.815414541614,409.1845854583862,Sell
2021-06-08,3550.0,3084.602539,3087.578380885556,462.4216191144442,Sell
2021-06-09,3340.0,3138.305176,3140.271157657518,199.72884234248204,Sell
2021-06-10,3350.0,3221.623047,3222.022263803723,127.97773619627696,Sell
2021-06-11,3490.0,3212.365723,3212.9390207026863,277.0609792973137,Sell
2021-06-14,3460.0,3156.820557,3158.43836307577,301.5616369242298,Sell
2021-06-15,3410.0,3184.593018,3185.688572183398,224.3114278166022,Sell
2021-06-16,3380.0,3156.820557,3158.43836307577,221.5616369242298,Sell
2021-06-17,3370.0,3101.275146,3103.937465055997,266.0625349440029,Sell
2021-06-18,3350.0,3101.275146,3103.937465055997,246.0625349440029,Sell
2021-06-21,3280.0,3054.987549,3058.520290922974,221.4797090770262,Sell
2021-06-22,3300.0,3054.987549,3058.520290922974,241.4797090770262,Sell
2021-06-23,3310.0,3119.790283,3122.104431062588,187.895568937412,Sell
2021-06-24,3330.0,3008.699951,3013.1031158087553,316.8968841912447,Sell
2021-06-25,3250.0,3008.699951,3013.1031158087553,236.89688419124468,Sell
2021-06-28,3250.0,2934.639404,2940.435252763587,309.56474723641304,Sell
2021-06-29,3190.0,2925.381836,2931.3517702508893,258.64822974911067,Sell
2021-06-30,3150.0,2916.124512,2922.2685271498526,227.73147285014738,Sell
2021-07-01,3160.0,2879.094238,2885.934595136671,274.06540486332915,Sell
2021-07-02,3110.0,2842.063965,2849.600664104684,260.3993358953162,Sell
2021-07-05,3070.0,2814.291504,2822.350454997056,247.6495450029438,Sell
2021-07-06,3050.0,2786.518799,2795.1000064777677,254.8999935222323,Sell
2021-07-07,3030.0,2805.033936,2813.2669724843586,216.73302751564142,Sell
2021-07-08,3060.0,2786.518799,2795.1000064777677,264.8999935222323,Sell
2021-07-09,3040.0,2925.381836,2931.3517702508893,108.64822974911067,Sell
2021-07-12,3190.0,2897.609131,2904.101321731601,285.8986782683992,Sell
2021-07-13,3160.0,2842.063965,2849.600664104684,310.3993358953162,Sell
2021-07-14,3050.0,2832.806641,2840.5174210036475,209.48257899635246,Sell
2021-07-15,3110.0,2897.609131,2904.101321731601,205.89867826839918,Sell
2021-07-16,3140.0,2934.639404,2940.435252763587,199.56474723641304,Sell
2021-07-19,3160.0,2980.927246,2985.852667289467,174.1473327105332,Sell
2021-07-21,3190.0,2971.669678,2976.769184776769,213.23081522323082,Sell
2021-07-22,3210.0,3017.957275,3022.1863589097925,187.8136410902075,Sell
2021-07-23,3250.0,2934.639404,2940.435252763587,309.56474723641304,Sell
2021-07-26,3140.0,2953.154541,2958.602218770178,181.39778122982216,Sell
2021-07-27,3210.0,3027.214844,3031.2698424036853,178.7301575963147,Sell
2021-07-28,3250.0,2953.154541,2958.602218770178,291.39778122982216,Sell
2021-07-29,3210.0,2990.18457,2994.935910390503,215.06408960949693,Sell
2021-07-30,3200.0,2999.442139,3004.019393884397,195.98060611560322,Sell
2021-08-02,3240.0,3064.245117,3067.603773435672,172.39622656432812,Sell
2021-08-03,3310.0,3082.76001,3085.7705000306014,224.2294999693986,Sell
2021-08-04,3330.0,3119.790283,3122.104431062588,207.895568937412,Sell
2021-08-05,3360.0,3092.017578,3094.8539825432995,265.1460174567005,Sell
2021-08-06,3360.0,3073.502441,3076.6870165367086,283.3129834632914,Sell
2021-08-09,3260.0,3008.699951,3013.1031158087553,246.89688419124468,Sell
2021-08-10,3240.0,2990.18457,2994.935910390503,245.06408960949693,Sell
2021-08-12,3260.0,3101.275146,3103.937465055997,156.0625349440029,Sell
2021-08-13,3370.0,3054.987549,3058.520290922974,311.4797090770262,Sell
2021-08-16,3300.0,3092.017578,3094.8539825432995,205.14601745670052,Sell
2021-08-18,3360.0,3166.077881,3167.521606176807,192.47839382319307,Sell
2021-08-19,3410.0,3138.305176,3140.271157657518,269.72884234248204,Sell
2021-08-20,3390.0,3147.562744,3149.3546401702156,240.6453598297844,Sell
2021-08-23,3420.0,3184.593018,3185.688572183398,234.3114278166022,Sell
2021-08-24,3410.0,3147.562744,3149.3546401702156,260.6453598297844,Sell
2021-08-25,3390.0,3119.790283,3122.104431062588,267.895568937412,Sell
2021-08-26,3330.0,3110.532715,3113.0209485498904,216.97905145010964,Sell
2021-08-27,3370.0,3073.502441,3076.6870165367086,293.3129834632914,Sell
2021-08-30,3330.0,3147.562744,3149.3546401702156,180.6453598297844,Sell
2021-08-31,3400.0,3147.562744,3149.3546401702156,250.6453598297844,Sell
2021-09-01,3420.0,3092.017578,3094.8539825432995,325.1460174567005,Sell
2021-09-02,3350.0,3119.790283,3122.104431062588,227.895568937412,Sell
2021-09-03,3400.0,3138.305176,3140.271157657518,259.72884234248204,Sell
2021-09-06,3410.0,3138.305176,3140.271157657518,269.72884234248204,Sell
2021-09-07,3410.0,3129.047852,3131.1879145564812,278.81208544351875,Sell
2021-09-08,3400.0,3082.76001,3085.7705000306014,314.2294999693986,Sell
2021-09-09,3360.0,3138.305176,3140.271157657518,219.72884234248204,Sell
2021-09-10,3380.0,3082.76001,3085.7705000306014,294.2294999693986,Sell
2021-09-13,3310.0,3101.275146,3103.937465055997,206.0625349440029,Sell
2021-09-14,3380.0,3184.593018,3185.688572183398,194.3114278166022,Sell
2021-09-15,3430.0,3193.850342,3194.7718152844345,235.22818471556548,Sell
2021-09-16,3470.0,3184.593018,3185.688572183398,284.3114278166022,Sell
2021-09-17,3400.0,3267.910889,3267.439678329603,132.56032167039712,Sell
2021-09-20,3500.0,3258.65332,3258.3561948357096,241.64380516429037,Sell
2021-09-21,3500.0,3267.910889,3267.439678329603,232.56032167039712,Sell
2021-09-22,3530.0,3323.456055,3321.940335956519,208.059664043481,Sell
2021-09-23,3600.0,3295.683594,3294.6901268488914,305.3098731511086,Sell
2021-09-24,3560.0,3295.683594,3294.6901268488914,265.3098731511086,Sell
2021-09-27,3530.0,3258.65332,3258.3561948357096,271.64380516429037,Sell
2021-09-28,3510.0,3267.910889,3267.439678329603,242.56032167039712,Sell
2021-09-29,3490.0,3267.910889,3267.439678329603,222.56032167039712,Sell
2021-09-30,3550.0,3416.031494,3412.7749246154217,137.2250753845783,Sell
2021-10-01,3680.0,3388.258789,3385.524476096133,294.4755239038668,Sell
2021-10-04,3620.0,3397.516357,3394.607958608831,225.3920413911692,Sell
2021-10-05,3670.0,3397.516357,3394.607958608831,275.3920413911692,Sell
2021-10-06,3690.0,3480.834229,3476.3590657362315,213.6409342637685,Sell
2021-10-07,3720.0,3443.804199,3440.025373134711,279.9746268652889,Sell
2021-10-08,3730.0,3517.864258,3512.6927573565567,217.30724264344326,Sell
2021-10-11,3800.0,3527.121826,3521.776239869255,278.2237601307452,Sell
2021-10-12,3780.0,3499.349365,3494.526030761627,285.4739692383728,Sell
2021-10-13,3750.0,3490.091797,3485.442548248929,264.55745175107086,Sell
2021-10-14,3770.0,3545.636963,3539.9432058758457,230.0567941241543,Sell
2021-10-15,3840.0,3527.121826,3521.776239869255,318.2237601307452,Sell
2021-10-18,3840.0,3508.606934,3503.60951425552,336.39048574448,Sell
2021-10-19,3750.0,3462.319092,3458.1920997296406,291.80790027035937,Sell
2021-10-21,3780.0,3564.1521,3558.1101718824366,221.8898281175634,Sell
2021-10-22,3860.0,3582.666992,3576.276897496171,283.72310250382907,Sell
2021-10-25,3800.0,3499.349365,3494.526030761627,305.4739692383728,Sell
2021-10-26,3800.0,3517.864258,3512.6927573565567,287.30724264344326,Sell
2021-10-27,3820.0,3508.606934,3503.60951425552,316.39048574448,Sell
2021-10-28,3820.0,3471.57666,3467.2755822423387,352.7244177576613,Sell
2021-10-29,3750.0,3517.864258,3512.6927573565567,237.30724264344326,Sell
2021-11-01,3810.0,3425.288818,3421.858167716459,388.14183228354113,Sell
2021-11-02,3700.0,3388.258789,3385.524476096133,314.4755239038668,Sell
2021-11-03,3620.0,3443.804199,3440.025373134711,179.97462686528888,Sell
2021-11-04,3750.0,3490.091797,3485.442548248929,264.55745175107086,Sell
2021-11-05,3760.0,3490.091797,3485.442548248929,274.55745175107086,Sell
2021-11-08,3780.0,3471.57666,3467.2755822423387,312.7244177576613,Sell
2021-11-09,3730.0,3434.546387,3430.9416512103517,299.05834878964833,Sell
2021-11-10,3670.0,3425.288818,3421.858167716459,248.14183228354113,Sell
2021-11-11,3700.0,3379.001221,3376.4409935834356,323.55900641656444,Sell
2021-11-12,3660.0,3332.713623,3331.023818469217,328.9761815307829,Sell
2021-11-15,3600.0,3332.713623,3331.023818469217,268.9761815307829,Sell
2021-11-16,3590.0,3397.516357,3394.607958608831,195.3920413911692,Sell
2021-11-17,3690.0,3360.486328,3358.2742669885056,331.7257330114944,Sell
2021-11-18,3630.0,3360.486328,3358.2742669885056,271.7257330114944,Sell
2021-11-19,3660.0,3610.439697,3603.5273460154594,56.47265398454056,Sell
2021-11-22,3920.0,3517.864258,3512.6927573565567,407.30724264344326,Sell
2021-11-23,3800.0,3517.864258,3512.6927573565567,287.30724264344326,Sell
2021-11-24,3840.0,3517.864258,3512.6927573565567,327.30724264344326,Sell
2021-11-25,3880.0,3703.015137,3694.3619356555578,185.63806434444223,Sell
2021-11-26,4040.0,3712.272705,3703.445418168256,336.55458183174414,Sell
2021-11-29,4010.0,3832.62085,3821.5304563276427,188.4695436723573,Sell
2021-11-30,4150.0,3693.757568,3685.278452161665,464.721547838335,Sell
2021-12-01,4040.0,3777.075439,3767.02955830787,272.97044169212995,Sell
